waveform,label,sample_rate,ID
30_lead_V5.pkl,30_lead_V5.pkl,500,30
30_lead_V6.pkl,30_lead_V6.pkl,500,30
30_lead_aVF.pkl,30_lead_aVF.pkl,500,30
30_lead_aVL.pkl,30_lead_aVL.pkl,500,30
30_lead_aVR.pkl,30_lead_aVR.pkl,500,30
32_lead_I.pkl,32_lead_I.pkl,500,32
32_lead_II.pkl,32_lead_II.pkl,500,32
32_lead_III.pkl,32_lead_III.pkl,500,32
32_lead_V1.pkl,32_lead_V1.pkl,500,32
32_lead_V2.pkl,32_lead_V2.pkl,500,32
32_lead_V3.pkl,32_lead_V3.pkl,500,32
32_lead_V4.pkl,32_lead_V4.pkl,500,32
32_lead_V5.pkl,32_lead_V5.pkl,500,32
32_lead_V6.pkl,32_lead_V6.pkl,500,32
32_lead_aVF.pkl,32_lead_aVF.pkl,500,32
32_lead_aVL.pkl,32_lead_aVL.pkl,500,32
32_lead_aVR.pkl,32_lead_aVR.pkl,500,32
37_lead_I.pkl,37_lead_I.pkl,500,37
37_lead_II.pkl,37_lead_II.pkl,500,37
37_lead_III.pkl,37_lead_III.pkl,500,37
37_lead_V1.pkl,37_lead_V1.pkl,500,37
37_lead_V2.pkl,37_lead_V2.pkl,500,37
37_lead_V3.pkl,37_lead_V3.pkl,500,37
37_lead_V4.pkl,37_lead_V4.pkl,500,37
37_lead_V5.pkl,37_lead_V5.pkl,500,37
37_lead_V6.pkl,37_lead_V6.pkl,500,37
37_lead_aVF.pkl,37_lead_aVF.pkl,500,37
37_lead_aVL.pkl,37_lead_aVL.pkl,500,37
37_lead_aVR.pkl,37_lead_aVR.pkl,500,37
42_lead_I.pkl,42_lead_I.pkl,500,42
42_lead_II.pkl,42_lead_II.pkl,500,42
42_lead_III.pkl,42_lead_III.pkl,500,42
42_lead_V1.pkl,42_lead_V1.pkl,500,42
42_lead_V2.pkl,42_lead_V2.pkl,500,42
42_lead_V3.pkl,42_lead_V3.pkl,500,42
42_lead_V4.pkl,42_lead_V4.pkl,500,42
42_lead_V5.pkl,42_lead_V5.pkl,500,42
42_lead_V6.pkl,42_lead_V6.pkl,500,42
42_lead_aVF.pkl,42_lead_aVF.pkl,500,42
42_lead_aVL.pkl,42_lead_aVL.pkl,500,42
42_lead_aVR.pkl,42_lead_aVR.pkl,500,42
47_lead_I.pkl,47_lead_I.pkl,500,47
47_lead_II.pkl,47_lead_II.pkl,500,47
47_lead_III.pkl,47_lead_III.pkl,500,47
47_lead_V1.pkl,47_lead_V1.pkl,500,47
47_lead_V2.pkl,47_lead_V2.pkl,500,47
47_lead_V3.pkl,47_lead_V3.pkl,500,47
47_lead_V4.pkl,47_lead_V4.pkl,500,47
47_lead_V5.pkl,47_lead_V5.pkl,500,47
47_lead_V6.pkl,47_lead_V6.pkl,500,47
47_lead_aVF.pkl,47_lead_aVF.pkl,500,47
47_lead_aVL.pkl,47_lead_aVL.pkl,500,47
47_lead_aVR.pkl,47_lead_aVR.pkl,500,47
48_lead_I.pkl,48_lead_I.pkl,500,48
48_lead_II.pkl,48_lead_II.pkl,500,48
48_lead_III.pkl,48_lead_III.pkl,500,48
48_lead_V1.pkl,48_lead_V1.pkl,500,48
48_lead_V2.pkl,48_lead_V2.pkl,500,48
48_lead_V3.pkl,48_lead_V3.pkl,500,48
48_lead_V4.pkl,48_lead_V4.pkl,500,48
48_lead_V5.pkl,48_lead_V5.pkl,500,48
48_lead_V6.pkl,48_lead_V6.pkl,500,48
48_lead_aVF.pkl,48_lead_aVF.pkl,500,48
48_lead_aVL.pkl,48_lead_aVL.pkl,500,48
48_lead_aVR.pkl,48_lead_aVR.pkl,500,48
5_lead_I.pkl,5_lead_I.pkl,500,5
5_lead_II.pkl,5_lead_II.pkl,500,5
5_lead_III.pkl,5_lead_III.pkl,500,5
5_lead_V1.pkl,5_lead_V1.pkl,500,5
5_lead_V2.pkl,5_lead_V2.pkl,500,5
5_lead_V3.pkl,5_lead_V3.pkl,500,5
5_lead_V4.pkl,5_lead_V4.pkl,500,5
5_lead_V5.pkl,5_lead_V5.pkl,500,5
5_lead_V6.pkl,5_lead_V6.pkl,500,5
5_lead_aVF.pkl,5_lead_aVF.pkl,500,5
5_lead_aVL.pkl,5_lead_aVL.pkl,500,5
5_lead_aVR.pkl,5_lead_aVR.pkl,500,5
50_lead_I.pkl,50_lead_I.pkl,500,50
50_lead_II.pkl,50_lead_II.pkl,500,50
50_lead_III.pkl,50_lead_III.pkl,500,50
50_lead_V1.pkl,50_lead_V1.pkl,500,50
50_lead_V2.pkl,50_lead_V2.pkl,500,50
50_lead_V3.pkl,50_lead_V3.pkl,500,50
50_lead_V4.pkl,50_lead_V4.pkl,500,50
50_lead_V5.pkl,50_lead_V5.pkl,500,50
50_lead_V6.pkl,50_lead_V6.pkl,500,50
50_lead_aVF.pkl,50_lead_aVF.pkl,500,50
50_lead_aVL.pkl,50_lead_aVL.pkl,500,50
50_lead_aVR.pkl,50_lead_aVR.pkl,500,50
53_lead_I.pkl,53_lead_I.pkl,500,53
53_lead_II.pkl,53_lead_II.pkl,500,53
53_lead_III.pkl,53_lead_III.pkl,500,53
53_lead_V1.pkl,53_lead_V1.pkl,500,53
53_lead_V2.pkl,53_lead_V2.pkl,500,53
53_lead_V3.pkl,53_lead_V3.pkl,500,53
53_lead_V4.pkl,53_lead_V4.pkl,500,53
53_lead_V5.pkl,53_lead_V5.pkl,500,53
53_lead_V6.pkl,53_lead_V6.pkl,500,53
53_lead_aVF.pkl,53_lead_aVF.pkl,500,53
53_lead_aVL.pkl,53_lead_aVL.pkl,500,53
53_lead_aVR.pkl,53_lead_aVR.pkl,500,53
58_lead_I.pkl,58_lead_I.pkl,500,58
58_lead_II.pkl,58_lead_II.pkl,500,58
58_lead_III.pkl,58_lead_III.pkl,500,58
58_lead_V1.pkl,58_lead_V1.pkl,500,58
58_lead_V2.pkl,58_lead_V2.pkl,500,58
58_lead_V3.pkl,58_lead_V3.pkl,500,58
58_lead_V4.pkl,58_lead_V4.pkl,500,58
58_lead_V5.pkl,58_lead_V5.pkl,500,58
58_lead_V6.pkl,58_lead_V6.pkl,500,58
58_lead_aVF.pkl,58_lead_aVF.pkl,500,58
58_lead_aVL.pkl,58_lead_aVL.pkl,500,58
58_lead_aVR.pkl,58_lead_aVR.pkl,500,58
68_lead_I.pkl,68_lead_I.pkl,500,68
68_lead_II.pkl,68_lead_II.pkl,500,68
68_lead_III.pkl,68_lead_III.pkl,500,68
68_lead_V1.pkl,68_lead_V1.pkl,500,68
68_lead_V2.pkl,68_lead_V2.pkl,500,68
68_lead_V3.pkl,68_lead_V3.pkl,500,68
68_lead_V4.pkl,68_lead_V4.pkl,500,68
68_lead_V5.pkl,68_lead_V5.pkl,500,68
68_lead_V6.pkl,68_lead_V6.pkl,500,68
68_lead_aVF.pkl,68_lead_aVF.pkl,500,68
68_lead_aVL.pkl,68_lead_aVL.pkl,500,68
68_lead_aVR.pkl,68_lead_aVR.pkl,500,68
72_lead_I.pkl,72_lead_I.pkl,500,72
72_lead_II.pkl,72_lead_II.pkl,500,72
72_lead_III.pkl,72_lead_III.pkl,500,72
72_lead_V1.pkl,72_lead_V1.pkl,500,72
72_lead_V2.pkl,72_lead_V2.pkl,500,72
72_lead_V3.pkl,72_lead_V3.pkl,500,72
72_lead_V4.pkl,72_lead_V4.pkl,500,72
72_lead_V5.pkl,72_lead_V5.pkl,500,72
72_lead_V6.pkl,72_lead_V6.pkl,500,72
72_lead_aVF.pkl,72_lead_aVF.pkl,500,72
72_lead_aVL.pkl,72_lead_aVL.pkl,500,72
72_lead_aVR.pkl,72_lead_aVR.pkl,500,72
73_lead_I.pkl,73_lead_I.pkl,500,73
73_lead_II.pkl,73_lead_II.pkl,500,73
73_lead_III.pkl,73_lead_III.pkl,500,73
73_lead_V1.pkl,73_lead_V1.pkl,500,73
73_lead_V2.pkl,73_lead_V2.pkl,500,73
73_lead_V3.pkl,73_lead_V3.pkl,500,73
73_lead_V4.pkl,73_lead_V4.pkl,500,73
73_lead_V5.pkl,73_lead_V5.pkl,500,73
73_lead_V6.pkl,73_lead_V6.pkl,500,73
73_lead_aVF.pkl,73_lead_aVF.pkl,500,73
73_lead_aVL.pkl,73_lead_aVL.pkl,500,73
73_lead_aVR.pkl,73_lead_aVR.pkl,500,73
75_lead_I.pkl,75_lead_I.pkl,500,75
75_lead_II.pkl,75_lead_II.pkl,500,75
75_lead_III.pkl,75_lead_III.pkl,500,75
75_lead_V1.pkl,75_lead_V1.pkl,500,75
75_lead_V2.pkl,75_lead_V2.pkl,500,75
75_lead_V3.pkl,75_lead_V3.pkl,500,75
75_lead_V4.pkl,75_lead_V4.pkl,500,75
75_lead_V5.pkl,75_lead_V5.pkl,500,75
75_lead_V6.pkl,75_lead_V6.pkl,500,75
75_lead_aVF.pkl,75_lead_aVF.pkl,500,75
75_lead_aVL.pkl,75_lead_aVL.pkl,500,75
75_lead_aVR.pkl,75_lead_aVR.pkl,500,75
78_lead_I.pkl,78_lead_I.pkl,500,78
78_lead_II.pkl,78_lead_II.pkl,500,78
78_lead_III.pkl,78_lead_III.pkl,500,78
78_lead_V1.pkl,78_lead_V1.pkl,500,78
78_lead_V2.pkl,78_lead_V2.pkl,500,78
78_lead_V3.pkl,78_lead_V3.pkl,500,78
78_lead_V4.pkl,78_lead_V4.pkl,500,78
78_lead_V5.pkl,78_lead_V5.pkl,500,78
78_lead_V6.pkl,78_lead_V6.pkl,500,78
78_lead_aVF.pkl,78_lead_aVF.pkl,500,78
78_lead_aVL.pkl,78_lead_aVL.pkl,500,78
78_lead_aVR.pkl,78_lead_aVR.pkl,500,78
79_lead_I.pkl,79_lead_I.pkl,500,79
79_lead_II.pkl,79_lead_II.pkl,500,79
79_lead_III.pkl,79_lead_III.pkl,500,79
79_lead_V1.pkl,79_lead_V1.pkl,500,79
79_lead_V2.pkl,79_lead_V2.pkl,500,79
79_lead_V3.pkl,79_lead_V3.pkl,500,79
79_lead_V4.pkl,79_lead_V4.pkl,500,79
79_lead_V5.pkl,79_lead_V5.pkl,500,79
79_lead_V6.pkl,79_lead_V6.pkl,500,79
79_lead_aVF.pkl,79_lead_aVF.pkl,500,79
79_lead_aVL.pkl,79_lead_aVL.pkl,500,79
79_lead_aVR.pkl,79_lead_aVR.pkl,500,79
88_lead_I.pkl,88_lead_I.pkl,500,88
88_lead_II.pkl,88_lead_II.pkl,500,88
88_lead_III.pkl,88_lead_III.pkl,500,88
88_lead_V1.pkl,88_lead_V1.pkl,500,88
88_lead_V2.pkl,88_lead_V2.pkl,500,88
88_lead_V3.pkl,88_lead_V3.pkl,500,88
88_lead_V4.pkl,88_lead_V4.pkl,500,88
88_lead_V5.pkl,88_lead_V5.pkl,500,88
88_lead_V6.pkl,88_lead_V6.pkl,500,88
88_lead_aVF.pkl,88_lead_aVF.pkl,500,88
88_lead_aVL.pkl,88_lead_aVL.pkl,500,88
88_lead_aVR.pkl,88_lead_aVR.pkl,500,88
9_lead_I.pkl,9_lead_I.pkl,500,9
9_lead_II.pkl,9_lead_II.pkl,500,9
9_lead_III.pkl,9_lead_III.pkl,500,9
9_lead_V1.pkl,9_lead_V1.pkl,500,9
9_lead_V2.pkl,9_lead_V2.pkl,500,9
9_lead_V3.pkl,9_lead_V3.pkl,500,9
9_lead_V4.pkl,9_lead_V4.pkl,500,9
9_lead_V5.pkl,9_lead_V5.pkl,500,9
9_lead_V6.pkl,9_lead_V6.pkl,500,9
9_lead_aVF.pkl,9_lead_aVF.pkl,500,9
9_lead_aVL.pkl,9_lead_aVL.pkl,500,9
9_lead_aVR.pkl,9_lead_aVR.pkl,500,9
95_lead_I.pkl,95_lead_I.pkl,500,95
95_lead_V2.pkl,95_lead_V2.pkl,500,95
95_lead_aVL.pkl,95_lead_aVL.pkl,500,95
