waveform,label,sample_rate,ID
161_lead_V5.pkl,161_lead_V5.pkl,500,161
161_lead_V6.pkl,161_lead_V6.pkl,500,161
161_lead_aVF.pkl,161_lead_aVF.pkl,500,161
161_lead_aVL.pkl,161_lead_aVL.pkl,500,161
161_lead_aVR.pkl,161_lead_aVR.pkl,500,161
162_lead_I.pkl,162_lead_I.pkl,500,162
162_lead_II.pkl,162_lead_II.pkl,500,162
162_lead_III.pkl,162_lead_III.pkl,500,162
162_lead_V1.pkl,162_lead_V1.pkl,500,162
162_lead_V2.pkl,162_lead_V2.pkl,500,162
162_lead_V3.pkl,162_lead_V3.pkl,500,162
162_lead_V4.pkl,162_lead_V4.pkl,500,162
162_lead_V5.pkl,162_lead_V5.pkl,500,162
162_lead_V6.pkl,162_lead_V6.pkl,500,162
162_lead_aVF.pkl,162_lead_aVF.pkl,500,162
162_lead_aVL.pkl,162_lead_aVL.pkl,500,162
162_lead_aVR.pkl,162_lead_aVR.pkl,500,162
163_lead_I.pkl,163_lead_I.pkl,500,163
163_lead_II.pkl,163_lead_II.pkl,500,163
163_lead_III.pkl,163_lead_III.pkl,500,163
163_lead_V1.pkl,163_lead_V1.pkl,500,163
163_lead_V2.pkl,163_lead_V2.pkl,500,163
163_lead_V3.pkl,163_lead_V3.pkl,500,163
163_lead_V4.pkl,163_lead_V4.pkl,500,163
163_lead_V5.pkl,163_lead_V5.pkl,500,163
163_lead_V6.pkl,163_lead_V6.pkl,500,163
163_lead_aVF.pkl,163_lead_aVF.pkl,500,163
163_lead_aVL.pkl,163_lead_aVL.pkl,500,163
163_lead_aVR.pkl,163_lead_aVR.pkl,500,163
164_lead_I.pkl,164_lead_I.pkl,500,164
164_lead_II.pkl,164_lead_II.pkl,500,164
164_lead_III.pkl,164_lead_III.pkl,500,164
164_lead_V1.pkl,164_lead_V1.pkl,500,164
164_lead_V2.pkl,164_lead_V2.pkl,500,164
164_lead_V3.pkl,164_lead_V3.pkl,500,164
164_lead_V4.pkl,164_lead_V4.pkl,500,164
164_lead_V5.pkl,164_lead_V5.pkl,500,164
164_lead_V6.pkl,164_lead_V6.pkl,500,164
164_lead_aVF.pkl,164_lead_aVF.pkl,500,164
164_lead_aVL.pkl,164_lead_aVL.pkl,500,164
164_lead_aVR.pkl,164_lead_aVR.pkl,500,164
165_lead_I.pkl,165_lead_I.pkl,500,165
165_lead_II.pkl,165_lead_II.pkl,500,165
165_lead_III.pkl,165_lead_III.pkl,500,165
165_lead_V1.pkl,165_lead_V1.pkl,500,165
165_lead_V2.pkl,165_lead_V2.pkl,500,165
165_lead_V3.pkl,165_lead_V3.pkl,500,165
165_lead_V4.pkl,165_lead_V4.pkl,500,165
165_lead_V5.pkl,165_lead_V5.pkl,500,165
165_lead_V6.pkl,165_lead_V6.pkl,500,165
165_lead_aVF.pkl,165_lead_aVF.pkl,500,165
165_lead_aVL.pkl,165_lead_aVL.pkl,500,165
165_lead_aVR.pkl,165_lead_aVR.pkl,500,165
166_lead_I.pkl,166_lead_I.pkl,500,166
166_lead_II.pkl,166_lead_II.pkl,500,166
166_lead_III.pkl,166_lead_III.pkl,500,166
166_lead_V1.pkl,166_lead_V1.pkl,500,166
166_lead_V2.pkl,166_lead_V2.pkl,500,166
166_lead_V3.pkl,166_lead_V3.pkl,500,166
166_lead_V4.pkl,166_lead_V4.pkl,500,166
166_lead_V5.pkl,166_lead_V5.pkl,500,166
166_lead_V6.pkl,166_lead_V6.pkl,500,166
166_lead_aVF.pkl,166_lead_aVF.pkl,500,166
166_lead_aVL.pkl,166_lead_aVL.pkl,500,166
166_lead_aVR.pkl,166_lead_aVR.pkl,500,166
167_lead_I.pkl,167_lead_I.pkl,500,167
167_lead_II.pkl,167_lead_II.pkl,500,167
167_lead_III.pkl,167_lead_III.pkl,500,167
167_lead_V1.pkl,167_lead_V1.pkl,500,167
167_lead_V2.pkl,167_lead_V2.pkl,500,167
167_lead_V3.pkl,167_lead_V3.pkl,500,167
167_lead_V4.pkl,167_lead_V4.pkl,500,167
167_lead_V5.pkl,167_lead_V5.pkl,500,167
167_lead_V6.pkl,167_lead_V6.pkl,500,167
167_lead_aVF.pkl,167_lead_aVF.pkl,500,167
167_lead_aVL.pkl,167_lead_aVL.pkl,500,167
167_lead_aVR.pkl,167_lead_aVR.pkl,500,167
17_lead_I.pkl,17_lead_I.pkl,500,17
17_lead_II.pkl,17_lead_II.pkl,500,17
17_lead_III.pkl,17_lead_III.pkl,500,17
17_lead_V1.pkl,17_lead_V1.pkl,500,17
17_lead_V2.pkl,17_lead_V2.pkl,500,17
17_lead_V3.pkl,17_lead_V3.pkl,500,17
17_lead_V4.pkl,17_lead_V4.pkl,500,17
17_lead_V5.pkl,17_lead_V5.pkl,500,17
17_lead_V6.pkl,17_lead_V6.pkl,500,17
17_lead_aVF.pkl,17_lead_aVF.pkl,500,17
17_lead_aVL.pkl,17_lead_aVL.pkl,500,17
17_lead_aVR.pkl,17_lead_aVR.pkl,500,17
175_lead_I.pkl,175_lead_I.pkl,500,175
175_lead_II.pkl,175_lead_II.pkl,500,175
175_lead_III.pkl,175_lead_III.pkl,500,175
175_lead_V1.pkl,175_lead_V1.pkl,500,175
175_lead_V2.pkl,175_lead_V2.pkl,500,175
175_lead_V3.pkl,175_lead_V3.pkl,500,175
175_lead_V4.pkl,175_lead_V4.pkl,500,175
175_lead_V5.pkl,175_lead_V5.pkl,500,175
175_lead_V6.pkl,175_lead_V6.pkl,500,175
175_lead_aVF.pkl,175_lead_aVF.pkl,500,175
175_lead_aVL.pkl,175_lead_aVL.pkl,500,175
175_lead_aVR.pkl,175_lead_aVR.pkl,500,175
176_lead_I.pkl,176_lead_I.pkl,500,176
176_lead_II.pkl,176_lead_II.pkl,500,176
176_lead_III.pkl,176_lead_III.pkl,500,176
176_lead_V1.pkl,176_lead_V1.pkl,500,176
176_lead_V2.pkl,176_lead_V2.pkl,500,176
176_lead_V3.pkl,176_lead_V3.pkl,500,176
176_lead_V4.pkl,176_lead_V4.pkl,500,176
176_lead_V5.pkl,176_lead_V5.pkl,500,176
176_lead_V6.pkl,176_lead_V6.pkl,500,176
176_lead_aVF.pkl,176_lead_aVF.pkl,500,176
176_lead_aVL.pkl,176_lead_aVL.pkl,500,176
176_lead_aVR.pkl,176_lead_aVR.pkl,500,176
178_lead_I.pkl,178_lead_I.pkl,500,178
178_lead_II.pkl,178_lead_II.pkl,500,178
178_lead_III.pkl,178_lead_III.pkl,500,178
178_lead_V1.pkl,178_lead_V1.pkl,500,178
178_lead_V2.pkl,178_lead_V2.pkl,500,178
178_lead_V3.pkl,178_lead_V3.pkl,500,178
178_lead_V4.pkl,178_lead_V4.pkl,500,178
178_lead_V5.pkl,178_lead_V5.pkl,500,178
178_lead_V6.pkl,178_lead_V6.pkl,500,178
178_lead_aVF.pkl,178_lead_aVF.pkl,500,178
178_lead_aVL.pkl,178_lead_aVL.pkl,500,178
178_lead_aVR.pkl,178_lead_aVR.pkl,500,178
18_lead_I.pkl,18_lead_I.pkl,500,18
18_lead_II.pkl,18_lead_II.pkl,500,18
18_lead_III.pkl,18_lead_III.pkl,500,18
18_lead_V1.pkl,18_lead_V1.pkl,500,18
18_lead_V2.pkl,18_lead_V2.pkl,500,18
18_lead_V3.pkl,18_lead_V3.pkl,500,18
18_lead_V4.pkl,18_lead_V4.pkl,500,18
18_lead_V5.pkl,18_lead_V5.pkl,500,18
18_lead_V6.pkl,18_lead_V6.pkl,500,18
18_lead_aVF.pkl,18_lead_aVF.pkl,500,18
18_lead_aVL.pkl,18_lead_aVL.pkl,500,18
18_lead_aVR.pkl,18_lead_aVR.pkl,500,18
180_lead_I.pkl,180_lead_I.pkl,500,180
180_lead_II.pkl,180_lead_II.pkl,500,180
180_lead_III.pkl,180_lead_III.pkl,500,180
180_lead_V1.pkl,180_lead_V1.pkl,500,180
180_lead_V2.pkl,180_lead_V2.pkl,500,180
180_lead_V3.pkl,180_lead_V3.pkl,500,180
180_lead_V4.pkl,180_lead_V4.pkl,500,180
180_lead_V5.pkl,180_lead_V5.pkl,500,180
180_lead_V6.pkl,180_lead_V6.pkl,500,180
180_lead_aVF.pkl,180_lead_aVF.pkl,500,180
180_lead_aVL.pkl,180_lead_aVL.pkl,500,180
180_lead_aVR.pkl,180_lead_aVR.pkl,500,180
181_lead_I.pkl,181_lead_I.pkl,500,181
181_lead_II.pkl,181_lead_II.pkl,500,181
181_lead_III.pkl,181_lead_III.pkl,500,181
181_lead_V1.pkl,181_lead_V1.pkl,500,181
181_lead_V2.pkl,181_lead_V2.pkl,500,181
181_lead_V3.pkl,181_lead_V3.pkl,500,181
181_lead_V4.pkl,181_lead_V4.pkl,500,181
181_lead_V5.pkl,181_lead_V5.pkl,500,181
181_lead_V6.pkl,181_lead_V6.pkl,500,181
181_lead_aVF.pkl,181_lead_aVF.pkl,500,181
181_lead_aVL.pkl,181_lead_aVL.pkl,500,181
181_lead_aVR.pkl,181_lead_aVR.pkl,500,181
182_lead_I.pkl,182_lead_I.pkl,500,182
182_lead_II.pkl,182_lead_II.pkl,500,182
182_lead_III.pkl,182_lead_III.pkl,500,182
182_lead_V1.pkl,182_lead_V1.pkl,500,182
182_lead_V2.pkl,182_lead_V2.pkl,500,182
182_lead_V3.pkl,182_lead_V3.pkl,500,182
182_lead_V4.pkl,182_lead_V4.pkl,500,182
182_lead_V5.pkl,182_lead_V5.pkl,500,182
182_lead_V6.pkl,182_lead_V6.pkl,500,182
182_lead_aVF.pkl,182_lead_aVF.pkl,500,182
182_lead_aVL.pkl,182_lead_aVL.pkl,500,182
182_lead_aVR.pkl,182_lead_aVR.pkl,500,182
183_lead_I.pkl,183_lead_I.pkl,500,183
183_lead_II.pkl,183_lead_II.pkl,500,183
183_lead_III.pkl,183_lead_III.pkl,500,183
183_lead_V1.pkl,183_lead_V1.pkl,500,183
183_lead_V2.pkl,183_lead_V2.pkl,500,183
183_lead_V3.pkl,183_lead_V3.pkl,500,183
183_lead_V4.pkl,183_lead_V4.pkl,500,183
183_lead_V5.pkl,183_lead_V5.pkl,500,183
183_lead_V6.pkl,183_lead_V6.pkl,500,183
183_lead_aVF.pkl,183_lead_aVF.pkl,500,183
183_lead_aVL.pkl,183_lead_aVL.pkl,500,183
183_lead_aVR.pkl,183_lead_aVR.pkl,500,183
185_lead_I.pkl,185_lead_I.pkl,500,185
185_lead_II.pkl,185_lead_II.pkl,500,185
185_lead_III.pkl,185_lead_III.pkl,500,185
185_lead_V1.pkl,185_lead_V1.pkl,500,185
185_lead_V2.pkl,185_lead_V2.pkl,500,185
185_lead_V3.pkl,185_lead_V3.pkl,500,185
185_lead_V4.pkl,185_lead_V4.pkl,500,185
185_lead_V5.pkl,185_lead_V5.pkl,500,185
185_lead_V6.pkl,185_lead_V6.pkl,500,185
185_lead_aVF.pkl,185_lead_aVF.pkl,500,185
185_lead_aVL.pkl,185_lead_aVL.pkl,500,185
185_lead_aVR.pkl,185_lead_aVR.pkl,500,185
188_lead_I.pkl,188_lead_I.pkl,500,188
188_lead_II.pkl,188_lead_II.pkl,500,188
188_lead_III.pkl,188_lead_III.pkl,500,188
188_lead_V1.pkl,188_lead_V1.pkl,500,188
188_lead_V2.pkl,188_lead_V2.pkl,500,188
188_lead_V3.pkl,188_lead_V3.pkl,500,188
188_lead_V4.pkl,188_lead_V4.pkl,500,188
188_lead_V5.pkl,188_lead_V5.pkl,500,188
188_lead_V6.pkl,188_lead_V6.pkl,500,188
188_lead_aVF.pkl,188_lead_aVF.pkl,500,188
188_lead_aVL.pkl,188_lead_aVL.pkl,500,188
188_lead_aVR.pkl,188_lead_aVR.pkl,500,188
189_lead_I.pkl,189_lead_I.pkl,500,189
189_lead_II.pkl,189_lead_II.pkl,500,189
189_lead_III.pkl,189_lead_III.pkl,500,189
189_lead_V1.pkl,189_lead_V1.pkl,500,189
189_lead_V2.pkl,189_lead_V2.pkl,500,189
189_lead_V3.pkl,189_lead_V3.pkl,500,189
189_lead_V4.pkl,189_lead_V4.pkl,500,189
189_lead_V5.pkl,189_lead_V5.pkl,500,189
189_lead_V6.pkl,189_lead_V6.pkl,500,189
189_lead_aVF.pkl,189_lead_aVF.pkl,500,189
189_lead_aVL.pkl,189_lead_aVL.pkl,500,189
189_lead_aVR.pkl,189_lead_aVR.pkl,500,189
19_lead_I.pkl,19_lead_I.pkl,500,19
19_lead_II.pkl,19_lead_II.pkl,500,19
19_lead_III.pkl,19_lead_III.pkl,500,19
19_lead_V1.pkl,19_lead_V1.pkl,500,19
19_lead_V2.pkl,19_lead_V2.pkl,500,19
19_lead_V3.pkl,19_lead_V3.pkl,500,19
19_lead_V4.pkl,19_lead_V4.pkl,500,19
19_lead_V5.pkl,19_lead_V5.pkl,500,19
19_lead_V6.pkl,19_lead_V6.pkl,500,19
19_lead_aVF.pkl,19_lead_aVF.pkl,500,19
19_lead_aVL.pkl,19_lead_aVL.pkl,500,19
19_lead_aVR.pkl,19_lead_aVR.pkl,500,19
191_lead_I.pkl,191_lead_I.pkl,500,191
191_lead_II.pkl,191_lead_II.pkl,500,191
191_lead_III.pkl,191_lead_III.pkl,500,191
191_lead_V1.pkl,191_lead_V1.pkl,500,191
191_lead_V2.pkl,191_lead_V2.pkl,500,191
191_lead_V3.pkl,191_lead_V3.pkl,500,191
191_lead_V4.pkl,191_lead_V4.pkl,500,191
191_lead_V5.pkl,191_lead_V5.pkl,500,191
191_lead_V6.pkl,191_lead_V6.pkl,500,191
191_lead_aVF.pkl,191_lead_aVF.pkl,500,191
191_lead_aVL.pkl,191_lead_aVL.pkl,500,191
191_lead_aVR.pkl,191_lead_aVR.pkl,500,191
193_lead_I.pkl,193_lead_I.pkl,500,193
193_lead_II.pkl,193_lead_II.pkl,500,193
193_lead_III.pkl,193_lead_III.pkl,500,193
193_lead_V1.pkl,193_lead_V1.pkl,500,193
193_lead_V2.pkl,193_lead_V2.pkl,500,193
193_lead_V3.pkl,193_lead_V3.pkl,500,193
193_lead_V4.pkl,193_lead_V4.pkl,500,193
193_lead_V5.pkl,193_lead_V5.pkl,500,193
193_lead_V6.pkl,193_lead_V6.pkl,500,193
193_lead_aVF.pkl,193_lead_aVF.pkl,500,193
193_lead_aVL.pkl,193_lead_aVL.pkl,500,193
193_lead_aVR.pkl,193_lead_aVR.pkl,500,193
195_lead_I.pkl,195_lead_I.pkl,500,195
195_lead_II.pkl,195_lead_II.pkl,500,195
195_lead_III.pkl,195_lead_III.pkl,500,195
195_lead_V1.pkl,195_lead_V1.pkl,500,195
195_lead_V2.pkl,195_lead_V2.pkl,500,195
195_lead_V3.pkl,195_lead_V3.pkl,500,195
195_lead_V4.pkl,195_lead_V4.pkl,500,195
195_lead_V5.pkl,195_lead_V5.pkl,500,195
195_lead_V6.pkl,195_lead_V6.pkl,500,195
195_lead_aVF.pkl,195_lead_aVF.pkl,500,195
195_lead_aVL.pkl,195_lead_aVL.pkl,500,195
195_lead_aVR.pkl,195_lead_aVR.pkl,500,195
196_lead_I.pkl,196_lead_I.pkl,500,196
196_lead_II.pkl,196_lead_II.pkl,500,196
196_lead_III.pkl,196_lead_III.pkl,500,196
196_lead_V1.pkl,196_lead_V1.pkl,500,196
196_lead_V2.pkl,196_lead_V2.pkl,500,196
196_lead_V3.pkl,196_lead_V3.pkl,500,196
196_lead_V4.pkl,196_lead_V4.pkl,500,196
196_lead_V5.pkl,196_lead_V5.pkl,500,196
196_lead_V6.pkl,196_lead_V6.pkl,500,196
196_lead_aVF.pkl,196_lead_aVF.pkl,500,196
196_lead_aVL.pkl,196_lead_aVL.pkl,500,196
196_lead_aVR.pkl,196_lead_aVR.pkl,500,196
197_lead_I.pkl,197_lead_I.pkl,500,197
197_lead_II.pkl,197_lead_II.pkl,500,197
197_lead_III.pkl,197_lead_III.pkl,500,197
197_lead_V1.pkl,197_lead_V1.pkl,500,197
197_lead_V2.pkl,197_lead_V2.pkl,500,197
197_lead_V3.pkl,197_lead_V3.pkl,500,197
197_lead_V4.pkl,197_lead_V4.pkl,500,197
197_lead_V5.pkl,197_lead_V5.pkl,500,197
197_lead_V6.pkl,197_lead_V6.pkl,500,197
197_lead_aVF.pkl,197_lead_aVF.pkl,500,197
197_lead_aVL.pkl,197_lead_aVL.pkl,500,197
197_lead_aVR.pkl,197_lead_aVR.pkl,500,197
199_lead_I.pkl,199_lead_I.pkl,500,199
199_lead_II.pkl,199_lead_II.pkl,500,199
199_lead_III.pkl,199_lead_III.pkl,500,199
199_lead_V1.pkl,199_lead_V1.pkl,500,199
199_lead_V2.pkl,199_lead_V2.pkl,500,199
199_lead_V3.pkl,199_lead_V3.pkl,500,199
199_lead_V4.pkl,199_lead_V4.pkl,500,199
199_lead_V5.pkl,199_lead_V5.pkl,500,199
199_lead_V6.pkl,199_lead_V6.pkl,500,199
199_lead_aVF.pkl,199_lead_aVF.pkl,500,199
199_lead_aVL.pkl,199_lead_aVL.pkl,500,199
199_lead_aVR.pkl,199_lead_aVR.pkl,500,199
2_lead_I.pkl,2_lead_I.pkl,500,2
2_lead_II.pkl,2_lead_II.pkl,500,2
2_lead_III.pkl,2_lead_III.pkl,500,2
2_lead_V1.pkl,2_lead_V1.pkl,500,2
2_lead_V2.pkl,2_lead_V2.pkl,500,2
2_lead_V3.pkl,2_lead_V3.pkl,500,2
2_lead_V4.pkl,2_lead_V4.pkl,500,2
2_lead_V5.pkl,2_lead_V5.pkl,500,2
2_lead_V6.pkl,2_lead_V6.pkl,500,2
2_lead_aVF.pkl,2_lead_aVF.pkl,500,2
2_lead_aVL.pkl,2_lead_aVL.pkl,500,2
2_lead_aVR.pkl,2_lead_aVR.pkl,500,2
20_lead_I.pkl,20_lead_I.pkl,500,20
20_lead_II.pkl,20_lead_II.pkl,500,20
20_lead_III.pkl,20_lead_III.pkl,500,20
20_lead_V1.pkl,20_lead_V1.pkl,500,20
20_lead_V2.pkl,20_lead_V2.pkl,500,20
20_lead_V3.pkl,20_lead_V3.pkl,500,20
20_lead_V4.pkl,20_lead_V4.pkl,500,20
20_lead_V5.pkl,20_lead_V5.pkl,500,20
20_lead_V6.pkl,20_lead_V6.pkl,500,20
20_lead_aVF.pkl,20_lead_aVF.pkl,500,20
20_lead_aVL.pkl,20_lead_aVL.pkl,500,20
20_lead_aVR.pkl,20_lead_aVR.pkl,500,20
200_lead_I.pkl,200_lead_I.pkl,500,200
200_lead_II.pkl,200_lead_II.pkl,500,200
200_lead_III.pkl,200_lead_III.pkl,500,200
200_lead_V1.pkl,200_lead_V1.pkl,500,200
200_lead_V2.pkl,200_lead_V2.pkl,500,200
200_lead_V3.pkl,200_lead_V3.pkl,500,200
200_lead_V4.pkl,200_lead_V4.pkl,500,200
200_lead_V5.pkl,200_lead_V5.pkl,500,200
200_lead_V6.pkl,200_lead_V6.pkl,500,200
200_lead_aVF.pkl,200_lead_aVF.pkl,500,200
200_lead_aVL.pkl,200_lead_aVL.pkl,500,200
200_lead_aVR.pkl,200_lead_aVR.pkl,500,200
21_lead_I.pkl,21_lead_I.pkl,500,21
21_lead_II.pkl,21_lead_II.pkl,500,21
21_lead_III.pkl,21_lead_III.pkl,500,21
21_lead_V1.pkl,21_lead_V1.pkl,500,21
21_lead_V2.pkl,21_lead_V2.pkl,500,21
21_lead_V3.pkl,21_lead_V3.pkl,500,21
21_lead_V4.pkl,21_lead_V4.pkl,500,21
21_lead_V5.pkl,21_lead_V5.pkl,500,21
21_lead_V6.pkl,21_lead_V6.pkl,500,21
21_lead_aVF.pkl,21_lead_aVF.pkl,500,21
21_lead_aVL.pkl,21_lead_aVL.pkl,500,21
21_lead_aVR.pkl,21_lead_aVR.pkl,500,21
23_lead_I.pkl,23_lead_I.pkl,500,23
23_lead_II.pkl,23_lead_II.pkl,500,23
23_lead_III.pkl,23_lead_III.pkl,500,23
23_lead_V1.pkl,23_lead_V1.pkl,500,23
23_lead_V2.pkl,23_lead_V2.pkl,500,23
23_lead_V3.pkl,23_lead_V3.pkl,500,23
23_lead_V4.pkl,23_lead_V4.pkl,500,23
23_lead_V5.pkl,23_lead_V5.pkl,500,23
23_lead_V6.pkl,23_lead_V6.pkl,500,23
23_lead_aVF.pkl,23_lead_aVF.pkl,500,23
23_lead_aVL.pkl,23_lead_aVL.pkl,500,23
23_lead_aVR.pkl,23_lead_aVR.pkl,500,23
25_lead_I.pkl,25_lead_I.pkl,500,25
25_lead_II.pkl,25_lead_II.pkl,500,25
25_lead_III.pkl,25_lead_III.pkl,500,25
25_lead_V1.pkl,25_lead_V1.pkl,500,25
25_lead_V2.pkl,25_lead_V2.pkl,500,25
25_lead_V3.pkl,25_lead_V3.pkl,500,25
25_lead_V4.pkl,25_lead_V4.pkl,500,25
25_lead_V5.pkl,25_lead_V5.pkl,500,25
25_lead_V6.pkl,25_lead_V6.pkl,500,25
25_lead_aVF.pkl,25_lead_aVF.pkl,500,25
25_lead_aVL.pkl,25_lead_aVL.pkl,500,25
25_lead_aVR.pkl,25_lead_aVR.pkl,500,25
26_lead_I.pkl,26_lead_I.pkl,500,26
26_lead_II.pkl,26_lead_II.pkl,500,26
26_lead_III.pkl,26_lead_III.pkl,500,26
26_lead_V1.pkl,26_lead_V1.pkl,500,26
26_lead_V2.pkl,26_lead_V2.pkl,500,26
26_lead_V3.pkl,26_lead_V3.pkl,500,26
26_lead_V4.pkl,26_lead_V4.pkl,500,26
26_lead_V5.pkl,26_lead_V5.pkl,500,26
26_lead_V6.pkl,26_lead_V6.pkl,500,26
26_lead_aVF.pkl,26_lead_aVF.pkl,500,26
26_lead_aVL.pkl,26_lead_aVL.pkl,500,26
26_lead_aVR.pkl,26_lead_aVR.pkl,500,26
27_lead_I.pkl,27_lead_I.pkl,500,27
27_lead_II.pkl,27_lead_II.pkl,500,27
27_lead_III.pkl,27_lead_III.pkl,500,27
27_lead_V1.pkl,27_lead_V1.pkl,500,27
27_lead_V2.pkl,27_lead_V2.pkl,500,27
27_lead_V3.pkl,27_lead_V3.pkl,500,27
27_lead_V4.pkl,27_lead_V4.pkl,500,27
27_lead_V5.pkl,27_lead_V5.pkl,500,27
27_lead_V6.pkl,27_lead_V6.pkl,500,27
27_lead_aVF.pkl,27_lead_aVF.pkl,500,27
27_lead_aVL.pkl,27_lead_aVL.pkl,500,27
27_lead_aVR.pkl,27_lead_aVR.pkl,500,27
28_lead_I.pkl,28_lead_I.pkl,500,28
28_lead_II.pkl,28_lead_II.pkl,500,28
28_lead_III.pkl,28_lead_III.pkl,500,28
28_lead_V1.pkl,28_lead_V1.pkl,500,28
28_lead_V2.pkl,28_lead_V2.pkl,500,28
28_lead_V3.pkl,28_lead_V3.pkl,500,28
28_lead_V4.pkl,28_lead_V4.pkl,500,28
28_lead_V5.pkl,28_lead_V5.pkl,500,28
28_lead_V6.pkl,28_lead_V6.pkl,500,28
28_lead_aVF.pkl,28_lead_aVF.pkl,500,28
28_lead_aVL.pkl,28_lead_aVL.pkl,500,28
28_lead_aVR.pkl,28_lead_aVR.pkl,500,28
3_lead_I.pkl,3_lead_I.pkl,500,3
3_lead_II.pkl,3_lead_II.pkl,500,3
3_lead_III.pkl,3_lead_III.pkl,500,3
3_lead_V1.pkl,3_lead_V1.pkl,500,3
3_lead_V2.pkl,3_lead_V2.pkl,500,3
3_lead_V3.pkl,3_lead_V3.pkl,500,3
3_lead_V4.pkl,3_lead_V4.pkl,500,3
3_lead_V5.pkl,3_lead_V5.pkl,500,3
3_lead_V6.pkl,3_lead_V6.pkl,500,3
3_lead_aVF.pkl,3_lead_aVF.pkl,500,3
3_lead_aVL.pkl,3_lead_aVL.pkl,500,3
3_lead_aVR.pkl,3_lead_aVR.pkl,500,3
30_lead_I.pkl,30_lead_I.pkl,500,30
30_lead_II.pkl,30_lead_II.pkl,500,30
30_lead_III.pkl,30_lead_III.pkl,500,30
30_lead_V1.pkl,30_lead_V1.pkl,500,30
30_lead_V2.pkl,30_lead_V2.pkl,500,30
30_lead_V3.pkl,30_lead_V3.pkl,500,30
30_lead_V4.pkl,30_lead_V4.pkl,500,30
30_lead_V5.pkl,30_lead_V5.pkl,500,30
30_lead_V6.pkl,30_lead_V6.pkl,500,30
30_lead_aVF.pkl,30_lead_aVF.pkl,500,30
30_lead_aVL.pkl,30_lead_aVL.pkl,500,30
30_lead_aVR.pkl,30_lead_aVR.pkl,500,30
32_lead_I.pkl,32_lead_I.pkl,500,32
32_lead_II.pkl,32_lead_II.pkl,500,32
32_lead_III.pkl,32_lead_III.pkl,500,32
32_lead_V1.pkl,32_lead_V1.pkl,500,32
32_lead_V2.pkl,32_lead_V2.pkl,500,32
32_lead_V3.pkl,32_lead_V3.pkl,500,32
32_lead_V4.pkl,32_lead_V4.pkl,500,32
32_lead_V5.pkl,32_lead_V5.pkl,500,32
32_lead_V6.pkl,32_lead_V6.pkl,500,32
32_lead_aVF.pkl,32_lead_aVF.pkl,500,32
32_lead_aVL.pkl,32_lead_aVL.pkl,500,32
32_lead_aVR.pkl,32_lead_aVR.pkl,500,32
33_lead_I.pkl,33_lead_I.pkl,500,33
33_lead_II.pkl,33_lead_II.pkl,500,33
33_lead_III.pkl,33_lead_III.pkl,500,33
33_lead_V1.pkl,33_lead_V1.pkl,500,33
33_lead_V2.pkl,33_lead_V2.pkl,500,33
33_lead_V3.pkl,33_lead_V3.pkl,500,33
33_lead_V4.pkl,33_lead_V4.pkl,500,33
33_lead_V5.pkl,33_lead_V5.pkl,500,33
33_lead_V6.pkl,33_lead_V6.pkl,500,33
33_lead_aVF.pkl,33_lead_aVF.pkl,500,33
33_lead_aVL.pkl,33_lead_aVL.pkl,500,33
33_lead_aVR.pkl,33_lead_aVR.pkl,500,33
34_lead_I.pkl,34_lead_I.pkl,500,34
34_lead_II.pkl,34_lead_II.pkl,500,34
34_lead_III.pkl,34_lead_III.pkl,500,34
34_lead_V4.pkl,34_lead_V4.pkl,500,34
34_lead_V5.pkl,34_lead_V5.pkl,500,34
34_lead_V6.pkl,34_lead_V6.pkl,500,34
34_lead_aVF.pkl,34_lead_aVF.pkl,500,34
34_lead_aVL.pkl,34_lead_aVL.pkl,500,34
34_lead_aVR.pkl,34_lead_aVR.pkl,500,34
35_lead_I.pkl,35_lead_I.pkl,500,35
35_lead_II.pkl,35_lead_II.pkl,500,35
35_lead_III.pkl,35_lead_III.pkl,500,35
35_lead_V1.pkl,35_lead_V1.pkl,500,35
35_lead_V2.pkl,35_lead_V2.pkl,500,35
35_lead_V3.pkl,35_lead_V3.pkl,500,35
35_lead_V4.pkl,35_lead_V4.pkl,500,35
35_lead_V5.pkl,35_lead_V5.pkl,500,35
35_lead_V6.pkl,35_lead_V6.pkl,500,35
35_lead_aVF.pkl,35_lead_aVF.pkl,500,35
35_lead_aVL.pkl,35_lead_aVL.pkl,500,35
35_lead_aVR.pkl,35_lead_aVR.pkl,500,35
37_lead_I.pkl,37_lead_I.pkl,500,37
37_lead_II.pkl,37_lead_II.pkl,500,37
37_lead_III.pkl,37_lead_III.pkl,500,37
37_lead_V1.pkl,37_lead_V1.pkl,500,37
37_lead_V2.pkl,37_lead_V2.pkl,500,37
37_lead_V3.pkl,37_lead_V3.pkl,500,37
37_lead_V4.pkl,37_lead_V4.pkl,500,37
37_lead_V5.pkl,37_lead_V5.pkl,500,37
37_lead_V6.pkl,37_lead_V6.pkl,500,37
37_lead_aVF.pkl,37_lead_aVF.pkl,500,37
37_lead_aVL.pkl,37_lead_aVL.pkl,500,37
37_lead_aVR.pkl,37_lead_aVR.pkl,500,37
38_lead_I.pkl,38_lead_I.pkl,500,38
38_lead_II.pkl,38_lead_II.pkl,500,38
38_lead_III.pkl,38_lead_III.pkl,500,38
38_lead_V1.pkl,38_lead_V1.pkl,500,38
38_lead_V2.pkl,38_lead_V2.pkl,500,38
